Market|Product|DRG Parent ID|Payer|Payer Channel|Medical Lives|Access Category|Access|Policy Date|Review Date
Immuno Oncology|Keytruda|1142|Molina Healthcare|Medicare Advantage Plan|101469|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1127|Medica (MN)|Medicare Advantage Plan|165807|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|989|BlueCross BlueShield Rhode Island|Medicare Advantage Plan|52947|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|976|BlueCross BlueShield Minnesota|Medicare Advantage Plan|269163|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1220|Cambia Health Solutions|Medicare Advantage Plan|93847|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2271|Moda Health|Medicare Advantage Plan|17898|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2150|Express Scripts|Medicare Advantage Plan|0|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|985|BlueCross BlueShield Michigan|Medicare Advantage Plan|526296|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1062|Geisinger Health System|Medicare Advantage Plan|93820|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|956|Aetna|Medicare Advantage Plan|1703323|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1122|Healthfirst (NY)|Medicare Advantage Plan|151598|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1020|CommunityCare (OK)|Medicare Advantage Plan|27472|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1146|MVP Health Care|Medicare Advantage Plan|60204|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1034|CareSource Management Group|Medicare Advantage Plan|20801|Esophageal 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1225|Tufts Health|Commercial|712859|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1242|Vantage Health|Commercial|26969|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|984|BlueCross BlueShield Massachusetts|Medicare Advantage Plan|51086|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|1020|CommunityCare (OK)|Commercial|81244|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1862|BlueCross BlueShield Kansas|Commercial|553540|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1185|Presbyterian Health|Medicare Advantage Plan|45821|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1250|Wellmark BlueCross BlueShield|Commercial|624436|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|1242|Vantage Health|Medicare Advantage Plan|18393|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|991|BlueCross BlueShield Wyoming|Commercial|71673|Esophageal 2L+|No Formal Policy||
Immuno Oncology|Keytruda|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|1146|MVP Health Care|Commercial|399167|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|1074|Health Care Service Corporation|Commercial|12326616|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1236|University of Pittsburgh Medical Center|Commercial|665781|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|990|BlueCross BlueShield South Carolina|Commercial|1093858|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1231|UnitedHealth Group|Commercial|22820141|Esophageal 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Keytruda|992|BlueCross BlueShield Tennessee|Commercial|1885039|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1034|CareSource Management Group|Commercial|221041|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|2096|EmblemHealth|Commercial|1674115|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1112|Kaiser Permanente|Commercial|9726445|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|979|BlueShield California|Commercial|3164636|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1101|Independence Blue Cross|Medicare Advantage Plan|115525|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|989|BlueCross BlueShield Rhode Island|Commercial|177167|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1079|HealthNow New York|Commercial|453525|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1129|Medical Mutual|Commercial|1354573|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|2271|Moda Health|Commercial|176481|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1002|CareFirst|Commercial|2420868|Esophageal 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Keytruda|1127|Medica (MN)|Commercial|1047200|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda||Health Net|Commercial|869310|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1262|BlueCross BlueShield Mississippi|Commercial|480155|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|987|BlueCross BlueShield North Carolina|Commercial|2345873|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|2328|Catholic Health Initiatives|Commercial|86173|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|976|BlueCross BlueShield Minnesota|Commercial|1926314|Esophageal 2L+|No PA Required||
Immuno Oncology|Keytruda|1101|Independence Blue Cross|Commercial|1286618|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1009|Cigna|Commercial|14201236|Esophageal 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Keytruda|971|SantaFe Healthcare|Commercial|257335|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1049|Fallon Community Health|Medicare Advantage Plan|21297|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1165|PacificSource Health|Medicare Advantage Plan|30602|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|2217|Spectrum Health|Commercial|504074|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1185|Presbyterian Health|Commercial|184785|Esophageal 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Keytruda|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|977|BlueCross BlueShield Vermont|Commercial|192031|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|979|BlueShield California|Medicare Advantage Plan|155055|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1220|Cambia Health Solutions|Commercial|1451564|Esophageal 2L+|Not Reviewed||
Immuno Oncology|Keytruda|1165|PacificSource Health|Commercial|152982|Esophageal 2L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|970|Avera Health|Commercial|142903|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|999|Capital BlueCross|Commercial|510968|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|1021|WellCare|Medicare Advantage Plan|502592|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|1122|Healthfirst (NY)|Commercial|30963|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|1095|Highmark|Medicare Advantage Plan|321992|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|956|Aetna|Commercial|17416295|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|1191|Providence Health System|Commercial|464794|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|994|BlueCross Idaho|Commercial|305806|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|981|BlueCross BlueShield Arizona|Commercial|529056|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|1071|Harvard Pilgrim Health Care|Commercial|956984|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|1095|Highmark|Commercial|2601468|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|1214|Peoples Health|Medicare Advantage Plan|62788|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|1049|Fallon Community Health|Commercial|114751|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|1902|Fidelis Care|Medicare Advantage Plan|69132|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|2150|Express Scripts|Commercial|0|Esophageal 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|1155|BlueCross BlueShield North Dakota|Commercial|170605|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|986|BlueCross BlueShield Nebraska|Commercial|594233|Esophageal 2L+|PA to Label||
Immuno Oncology|Keytruda|982|Florida Blue|Commercial|3911677|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|982|Florida Blue|Medicare Advantage Plan|151871|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1089|HealthPartners (MN)|Commercial|742415|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|985|BlueCross BlueShield Michigan|Commercial|3502723|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1184|Premera Blue Cross|Commercial|1248690|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1062|Geisinger Health System|Commercial|258906|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|2245|Henry Ford Health|Commercial|363729|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|213|Lifetime Healthcare|Commercial|1062081|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Health Net|Medicare Advantage Plan|248538|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1100|Humana|Medicare Advantage Plan|3509587|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1251|Anthem|Commercial|23286478|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1108|Intermountain Healthcare|Commercial|912907|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|2141|CVS Health|Commercial|0|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|964|BlueCross BlueShield Arkansas|Commercial|364553|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1072|BlueCross BlueShield Hawaii (HMSA)|Commercial|608237|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Federal Employees Health Benefit|Commercial|5464641|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1100|Humana|Commercial|1556399|Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda||Iron Road Healthcare|Medicare Advantage Plan||Esophageal 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|1127|Medica (MN)|Medicare Advantage Plan|165807|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|976|BlueCross BlueShield Minnesota|Medicare Advantage Plan|269163|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1034|CareSource Management Group|Medicare Advantage Plan|20801|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|956|Aetna|Medicare Advantage Plan|1703323|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1009|Cigna|Medicare Advantage Plan|431922|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1251|Anthem|Medicare Advantage Plan|900233|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|213|Lifetime Healthcare|Medicare Advantage Plan|114808|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1071|Harvard Pilgrim Health Care|Medicare Advantage Plan|12195|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1062|Geisinger Health System|Medicare Advantage Plan|93820|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1122|Healthfirst (NY)|Medicare Advantage Plan|151598|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1089|HealthPartners (MN)|Medicare Advantage Plan|63632|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2245|Henry Ford Health|Medicare Advantage Plan|67386|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1142|Molina Healthcare|Medicare Advantage Plan|101469|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|994|BlueCross Idaho|Medicare Advantage Plan|25459|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1191|Providence Health System|Medicare Advantage Plan|56073|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1225|Tufts Health|Medicare Advantage Plan|103942|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2141|CVS Health|Medicare Advantage Plan|0|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|999|Capital BlueCross|Medicare Advantage Plan|30071|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|985|BlueCross BlueShield Michigan|Medicare Advantage Plan|526296|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|989|BlueCross BlueShield Rhode Island|Medicare Advantage Plan|52947|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2271|Moda Health|Medicare Advantage Plan|17898|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1146|MVP Health Care|Medicare Advantage Plan|60204|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2096|EmblemHealth|Medicare Advantage Plan|161533|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2150|Express Scripts|Medicare Advantage Plan|0|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1099|Horizon Blue Cross Blue Shield of New Jersey|Medicare Advantage Plan|84898|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|2217|Spectrum Health|Medicare Advantage Plan|138416|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|987|BlueCross BlueShield North Carolina|Medicare Advantage Plan|76704|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1220|Cambia Health Solutions|Medicare Advantage Plan|93847|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|975|Blue Cross and Blue Shield of Alabama|Medicare Advantage Plan|87964|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1020|CommunityCare (OK)|Medicare Advantage Plan|27472|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1074|Health Care Service Corporation|Medicare Advantage Plan|125764|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|981|BlueCross BlueShield Arizona|Medicare Advantage Plan|56795|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Gastric 3L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|991|BlueCross BlueShield Wyoming|Commercial|71673|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1250|Wellmark BlueCross BlueShield|Commercial|624436|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1020|CommunityCare (OK)|Commercial|81244|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1185|Presbyterian Health|Medicare Advantage Plan|45821|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1225|Tufts Health|Commercial|712859|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1242|Vantage Health|Commercial|26969|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1242|Vantage Health|Medicare Advantage Plan|18393|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1862|BlueCross BlueShield Kansas|Commercial|553540|Gastric 3L+|No Formal Policy||
Immuno Oncology|Keytruda|1101|Independence Blue Cross|Medicare Advantage Plan|115525|Gastric 3L+|Not Reviewed||
Immuno Oncology|Keytruda|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1074|Health Care Service Corporation|Commercial|12326616|Gastric 3L+|PA Less Restrictive Than Label||
Immuno Oncology|Keytruda|1101|Independence Blue Cross|Commercial|1286618|Gastric 3L+|Not Reviewed||
Immuno Oncology|Keytruda|976|BlueCross BlueShield Minnesota|Commercial|1926314|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1112|Kaiser Permanente|Commercial|9726445|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1146|MVP Health Care|Commercial|399167|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1236|University of Pittsburgh Medical Center|Commercial|665781|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|984|BlueCross BlueShield Massachusetts|Medicare Advantage Plan|51086|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1262|BlueCross BlueShield Mississippi|Commercial|480155|Gastric 3L+|No PA Required||
Immuno Oncology|Keytruda|1129|Medical Mutual|Commercial|1354573|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|992|BlueCross BlueShield Tennessee|Commercial|1885039|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|1127|Medica (MN)|Commercial|1047200|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|2271|Moda Health|Commercial|176481|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|2096|EmblemHealth|Commercial|1674115|Gastric 3L+|PA More Restrictive Than Label||
Immuno Oncology|Keytruda|981|BlueCross BlueShield Arizona|Commercial|529056|Gastric 3L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|986|BlueCross BlueShield Nebraska|Commercial|594233|Gastric 3L+|PA to Label||
Immuno Oncology|Keytruda|1021|WellCare|Medicare Advantage Plan|502592|Gastric 3L+|PA to Label||
Immuno Oncology|Keytruda|1902|Fidelis Care|Medicare Advantage Plan|69132|Gastric 3L+|PA to Label||
Immuno Oncology|Keytruda|2150|Express Scripts|Commercial|0|Gastric 3L+|PA Required; Criteria Unavailable||
Immuno Oncology|Keytruda|994|BlueCross Idaho|Commercial|305806|Gastric 3L+|PA Required; Criteria Unavailable||
